2,Quadrant 1 split,0.918022811,0.95813507,6.4135895,2,10,0.1,0.0001,25,100,0,[0.00737556],[0.005378],,,
2,Quadrant 1 split,1.49545011,1.222885976,9.827763,2,10,0.1,0.0001,25,500,0,[0.00586031],[0.0092256],TRUE,,
1,0.9,0.01910157,0.138208431,1.0449054,2,10,0.1,0.0001,25,250,0,[0.01719599],[0.01877479],TRUE,,
1,0.9,0.013377937,0.115663034,0.84657466,2,10,0.1,0.0001,25,500,0,[0.01279045],[0.01763954],TRUE,,
1,0.9,0.00978946,0.098941702,0.73614675,3,50,0.1,0.0001,25,500,0,[0.00616039],[0.00794335],TRUE,,
1,0.7,0.009083317,0.095306439,0.7049033,3,50,0.1,0.0001,25,500,0,[0.0057576],[0.00927654],TRUE,,
1,0.5,0.008317215,0.091198767,0.6769502,3,50,0.1,0.0001,25,500,0,[0.00583321],[0.00911646],TRUE,,
1,0.3,0.00865496,0.093032037,0.6876107,3,50,0.1,0.0001,25,100,0,[0.00782792],[0.0086781],TRUE,,
1,0.1,0.008305606,0.091135098,0.6601548,3,50,0.1,0.0001,25,100,0,[0.00722524],[0.0085759],TRUE,,
3,Radial 50% split,0.014560942085780007,0.12066872869878097,0.9003047,2,50,0.1,0.0001,25,100,0,[0.00635041],[0.01462923],TRUE
3,Radial 50% split,0.04262272444867025,0.20645271722278263,1.4891735,2,50,0.1,0.0001,25,100,0,[0.00643077],[0.01598906],TRUE
3,Radial 50% split,0.016956055079894564,0.13021541798072364,0.98529243,2,50,0.1,0.0001,25,100,0,[0.00620051],[0.01522894],TRUE
3,Radial 50% split,0.014167632108173806,0.11902786273883022,0.8930266,2,50,0.1,0.0001,25,100,0,[0.0060342],[0.01528411],TRUE
3,Radial 50% split,0.04442647942491724,0.2107758985864305,1.5672731,2,50,0.1,0.0001,25,100,0,[0.01798724],[0.03815594],TRUE
3,Radial 50% split,0.03157052674639315,0.1776809690045424,1.3783709,2,50,0.1,0.0001,25,100,0,[0.00605178],[0.01617895],TRUE
3,Radial 50% split,0.020632523490718226,0.1436402572077836,1.087828,2,50,0.1,0.0001,25,100,0,[0.0062139],[0.01671901],TRUE
3,Radial 50% split,0.01968567622486547,0.14030565286140637,1.0625577,2,50,0.1,0.0001,25,100,0,[0.00615468],[0.02047714],TRUE
3,Radial 50% split,0.013594971413463178,0.11659747601669247,0.86427414,2,50,0.1,0.0001,25,100,0,[0.006355],[0.01644579],TRUE
3,Radial 50% split,0.034242230254798986,0.18504656239660056,1.4062235,2,50,0.1,0.0001,25,100,0,[0.00625953],[0.01712962],TRUE
3,Radial 50% split,0.01886667986786131,0.13735603324157739,1.046459,3,50,0.1,0.0001,25,100,0,[0.00636339],[0.01485118],TRUE
2,Quadrant 1 split,0.09269326056207021,0.3044556791424167,2.3146749,2,10,0.1,0.0001,25,100,0,[0.01644256],[0.00530765],TRUE
2,Quadrant 1 split,0.16054632818593795,0.4006823282675915,3.1729956,3,50,0.1,0.0001,25,100,0,[0.00680101],[0.00985313],TRUE
2,Quadrant 1 split,0.028889005311905285,0.1699676596058947,1.2920306,3,50,0.1,0.0001,25,100,0,[0.00620797],[0.00499326],TRUE
1,0.1,0.01077632197907262,0.10380906501396023,0.73406315,2,10,0.1,0.0001,25,100,0,[0.00994704],[0.01053476],TRUE
1,0.1,0.007900259638668392,0.08888340474277745,0.64565897,3,50,0.1,0.0001,25,100,0,[0.00704837],[0.00837275],TRUE
3,Radial 50% split,0.017658297760966193,0.13288452792167413,0.99844146,3,50,0.1,0.0001,25,100,0,[0.00564358],[0.01369305],TRUE
1,0.9,0.010287012575439791,0.10142491102012262,0.7541119,3,50,0.1,0.0001,25,100,0,[0.00928753],[0.01129912],TRUE
1,0.9,0.009096819993730798,0.09537725092353416,0.7119377,3,50,0.1,0.0001,25,100,0,[0.00778553],[0.00981004],TRUE
1,0.9,0.010478573652947283,0.10236490440061614,0.7645795,3,50,0.1,0.0001,25,100,0,[0.01085666],[0.01334184],TRUE
1,0.9,0.009911206713852599,0.09955504363844456,0.7419624,3,50,0.1,0.0001,25,100,0,[0.00842279],[0.01161009],TRUE
1,0.9,0.01088414125730132,0.10432708784060504,0.7772582,3,50,0.1,0.0001,25,100,0,[0.01138563],[0.01466399],TRUE
1,0.9,0.010290332862528138,0.10144127790267697,0.7499601,3,50,0.1,0.0001,25,100,0,[0.00938485],[0.01364001],TRUE
